state,raceyear,area,areanumber,redistricteddate,repvotes,repcandidate,repstatus,demvotes,demcandidate,demstatus,thirdparty,thirdvotes,thirdcandidate,thirdstatus,othervotes,pluralityvotes,pluralityparty,thirdvotestotalpercent,repvotesmajorpercent,demvotesmajorpercent,racenotes,rep_unopposed,dem_unopposed
Utah,1980.0,District 2,2.0,1972-01-01,194885.0,"Marriott, Dan",Incumbent,87967.0,"Monson, Arthur L.",Challenger,,,,,7913.0,106918.0,R,0.0,68.9,31.1,,,
Utah,1978.0,District 1,1.0,1972-01-01,85028.0,"Richardson, Jed",Challenger,93892.0,"McKay, K. Gunn",Incumbent,,,,,5074.0,8864.0,D,0.0,47.52,52.48,,,
Utah,1978.0,District 2,2.0,1972-01-01,121492.0,"Marriott, Dan",Incumbent,68899.0,"Firmage, Edwin B.",Challenger,,,,,4775.0,52593.0,R,0.0,63.81,36.19,,,
Utah,1976.0,District 1,1.0,1972-01-01,106542.0,"Ferguson, Joe H.",Challenger,155631.0,"McKay, K. Gunn",Incumbent,,,,,5358.0,49089.0,D,0.0,40.64,59.36,,,
Utah,1976.0,District 2,2.0,1972-01-01,144861.0,"Marriott, Dan",Challenger,110931.0,"Howe, Allan T.",Incumbent,,,,,20508.0,33930.0,R,0.0,56.63,43.37,,,
Utah,1974.0,District 1,1.0,1972-01-01,62807.0,"Inkley, Ron W.",Challenger,124793.0,"McKay, K. Gunn",Incumbent,,,,,11664.0,61986.0,D,0.0,33.48,66.52,,,
Utah,1974.0,District 2,2.0,1972-01-01,100259.0,"Harmsen, Stephen M.",Challenger,105739.0,"Howe, Allan T.",Challenger,,,,,7700.0,5480.0,D,0.0,48.67,51.33,,,
Utah,1972.0,District 1,1.0,1972-01-01,96296.0,"Wolthuis, Robert K.",Challenger,127027.0,"McKay, K. Gunn",Incumbent,,,,,6043.0,30731.0,D,0.0,43.12,56.88,,,
Utah,1972.0,District 2,2.0,1972-01-01,107185.0,"Lloyd, Sherman P.",Incumbent,132832.0,"Owens, Wayne",Challenger,,,,,3685.0,25647.0,D,0.0,44.66,55.34,,,
Utah,1970.0,District 1,1.0,1966-01-01,89269.0,"Richards, Richard",Challenger,95499.0,"McKay, K. Gunn",Challenger,,,,,1489.0,6230.0,D,0.0,48.31,51.69,,,
Utah,1970.0,District 2,2.0,1966-01-01,97549.0,"Lloyd, Sherman P.",Incumbent,87000.0,"Nance, A. H.",Challenger,,,,,2094.0,10549.0,R,0.0,52.86,47.14,,,
Utah,1968.0,District 1,1.0,1966-01-01,139456.0,"Burton, Laurence J.",Incumbent,65265.0,"Maughan, Richard J.",Challenger,,,,,,74191.0,R,0.0,68.12,31.88,,,
Utah,1968.0,District 2,2.0,1966-01-01,130127.0,"Lloyd, Sherman P.",Incumbent,80948.0,"Ross, Galen J.",Challenger,,,,,,49179.0,R,0.0,61.65,38.35,,,
Vermont,2016.0,At Large,1.0,,,,,264414.0,"Welch, Peter",Incumbent,Liberty Union,29410.0,"Clawson, Erica",Challenger,1510.0,235004.0,D,9.96,0.0,100.0,"The other vote was: Write-In (Write-in) 1,510",,
Vermont,2014.0,At Large,1.0,,59432.0,"Donka, Mark",Challenger,123349.0,"Welch, Peter",Incumbent,Independent,2750.0,"Ericson, Cris",Challenger,5973.0,63917.0,D,1.44,32.52,67.48,"The other vote was: Andrews, Matthew (Liberty Union) 2,071; Trudell, Jerry (Independent) 2,024; Meyer, Randall (Independent) 1,685; Write-In (Write-in) 193",,
Vermont,2012.0,At Large,1.0,,67543.0,"Donka, Mark",Challenger,208600.0,"Welch, Peter",Incumbent,Independent,8302.0,"Desrochers, James",Challenger,5486.0,141057.0,D,2.86,24.46,75.54,"The other vote was: Newton, Jane E. (Liberty Union) 4,065; LaFramboise, Andre (VoteKISS) 1,153; Scattered Write-In (Write-in) 268",,
Vermont,2010.0,At Large,1.0,,76403.0,"Beaudry, Paul D.",Challenger,154006.0,"Welch, Peter",Incumbent,,,,,8112.0,77603.0,D,0.0,33.16,66.84,,,
Vermont,2008.0,At Large,1.0,,,,,248203.0,"Welch, Peter",Incumbent,,,,,49948.0,248203.0,D,0.0,0.0,100.0,,,
Vermont,2006.0,At Large,1.0,,117023.0,"Rainville, Martha",Challenger,139815.0,"Welch, Peter",Challenger,,,,,5888.0,22792.0,D,0.0,45.56,54.44,,,
Vermont,2004.0,At Large,1.0,,74271.0,"Parke, Greg",Challenger,21684.0,"Drown, Larry",Challenger,Independent,205774.0,"Sanders, Bernard",Challenger,3279.0,131503.0,I,67.47,77.4,22.6,"The other vote was: Newton, Jane E. (Liberty Union) 3,018",,
Vermont,2002.0,At Large,1.0,,72813.0,"Meub, William",Challenger,,,,Independent,144880.0,"Sanders, Bernard",Incumbent,7783.0,72067.0,I,64.26,100.0,0.0,,,
Vermont,2000.0,At Large,1.0,,51977.0,"Kerin, Karen Ann",Challenger,14918.0,"Diamondstone, Pete",Challenger,Independent,196118.0,"Sanders, Bernard",Incumbent,20353.0,144141.0,I,69.21,77.7,22.3,"The other vote was: Skrill, NULL (Independent) 11,816; Rogers, NULL (Vermont Grassroots) 4,799; Krymkowski, NULL (Libertarian) 2,978",,
Vermont,1998.0,At Large,1.0,,70740.0,"Candon, Mark",Challenger,,,,Independent,136403.0,"Sanders, Bernard",Incumbent,7990.0,65663.0,I,63.4,100.0,0.0,,,
Vermont,1996.0,At Large,1.0,,83021.0,"Sweetser, Susan W.",Challenger,23830.0,"Long, Jack",Challenger,Independent,140678.0,"Sanders, Bernard",Incumbent,7177.0,57657.0,I,55.23,77.7,22.3,,,
Vermont,1994.0,At Large,1.0,,98523.0,"Carroll, John",Challenger,,,,Independent,105502.0,"Sanders, Bernard",Incumbent,7424.0,6979.0,I,49.89,100.0,0.0,,,
Vermont,1992.0,At Large,1.0,,86901.0,"Philbin, Timothy",Challenger,22279.0,"Young, Lewis E.",Challenger,Independent,162724.0,"Sanders, Bernard",Incumbent,9722.0,75823.0,I,57.78,79.59,20.41,,,
Vermont,1990.0,At Large,1.0,,82938.0,"Smith, Peter",Incumbent,6315.0,"Sandoval, Dolores",Challenger,Independent,120603.0,"Sanders, Bernard",Challenger,,37665.0,I,57.47,92.92,7.08,,,
Vermont,1988.0,At Large,1.0,,98937.0,"Smith, Peter",Challenger,45330.0,"Poirier, Paul N.",Challenger,,,,,95864.0,53607.0,R,0.0,68.58,31.42,,,
Vermont,1986.0,At Large,1.0,,168403.0,"Jeffords, James M.",Incumbent,,,,,,,,20551.0,168403.0,R,0.0,100.0,0.0,,,
Vermont,1984.0,At Large,1.0,,148025.0,"Jeffords, James M.",Incumbent,60360.0,"Pollina, Anthony",Challenger,,,,,17912.0,87665.0,R,0.0,71.03,28.97,,,
Vermont,1982.0,At Large,1.0,,114191.0,"Jeffords, James M.",Incumbent,38296.0,"Kaplan, Mark A.",Challenger,,,,,12464.0,75895.0,R,0.0,74.89,25.11,,,
Vermont,1980.0,At Large,1.0,,154274.0,"Jeffords, James M.",Incumbent,,,,,,,,40423.0,154274.0,R,0.0,100.0,0.0,,,
Vermont,1978.0,At Large,1.0,,90688.0,"Jeffords, James M.",Incumbent,23228.0,"Dietz, S. Marie",Challenger,,,,,6586.0,67460.0,R,0.0,79.61,20.39,,,
Vermont,1976.0,At Large,1.0,,124458.0,"Jeffords, James M.",Incumbent,60202.0,"Burgess, John A.",Challenger,,,,,123.0,64256.0,R,0.0,67.4,32.6,,,
Vermont,1974.0,At Large,1.0,,74561.0,"Jeffords, James M.",Challenger,56342.0,"Cain, Francis J.",Challenger,,,,,9996.0,18219.0,R,0.0,56.96,43.04,,,
Vermont,1972.0,At Large,1.0,,120924.0,"Mallary, Richard W.",Challenger,65062.0,"Meyer, William H.",Challenger,,,,,42.0,55862.0,R,0.0,65.02,34.98,,,
Vermont,1970.0,At Large,1.0,,103806.0,"Stafford, Robert T.",Incumbent,44415.0,"O'Shea, Bernard G.",Challenger,,,,,4336.0,59391.0,R,0.0,70.03,29.97,,,
Vermont,1968.0,At Large,1.0,,156956.0,"Stafford, Robert T.",Incumbent,,,,,,,,177.0,156956.0,R,0.0,100.0,0.0,,,
Virginia,2016.0,District 1,1.0,2012-01-01,230213.0,"Wittman, Robert J.",Incumbent,140785.0,"Rowe, Matt",Challenger,Independent,12866.0,"Parker, Glenda Gail",Challenger,791.0,89428.0,R,3.34,62.05,37.95,The other vote was: Write-In (Republican) 791,,
Virginia,2016.0,District 2,2.0,2012-01-01,190475.0,"Taylor, Scott W.",Challenger,119440.0,"Brown, Shaun Denise",Challenger,Write-in,725.0,Write-In,Challenger,,71035.0,R,0.23,61.46,38.54,,,
Virginia,2016.0,District 3,3.0,2012-01-01,103289.0,"Williams, Martin",Challenger,208337.0,"Scott, Robert C.",Incumbent,Write-in,745.0,Write-In,Challenger,,105048.0,D,0.24,33.15,66.85,,,
Virginia,2016.0,District 4,4.0,2012-01-01,145731.0,"Wade, Mike",Challenger,200136.0,"McEachin, A. Donald",Challenger,Write-in,832.0,Write-In,Challenger,,54405.0,D,0.24,42.13,57.87,,,
Virginia,2016.0,District 5,5.0,2012-01-01,207758.0,"Garrett, Tom",Challenger,148339.0,"Dittmar, Jane",Challenger,Write-in,668.0,Write-In,Challenger,,59419.0,R,0.19,58.34,41.66,,,
Virginia,2016.0,District 6,6.0,2012-01-01,225471.0,"Goodlatte, Robert W.",Incumbent,112170.0,"Degner, Kai",Challenger,Write-in,815.0,Write-In,Challenger,,113301.0,R,0.24,66.78,33.22,,,
Virginia,2016.0,District 7,7.0,2012-01-01,218057.0,"Brat, David",Incumbent,160159.0,"Bedell, Eileen",Challenger,Write-in,993.0,Write-In,Challenger,,57898.0,R,0.26,57.65,42.35,,,
Virginia,2016.0,District 8,8.0,2012-01-01,98387.0,"Hernick, Charles Alan",Challenger,246653.0,"Beyer, Donald S. Jr.",Incumbent,Independent,14664.0,"Gracia, Julio",Challenger,983.0,148266.0,D,4.07,28.51,71.49,The other vote was: Write-In (Write-in) 983,,
Virginia,2016.0,District 9,9.0,2012-01-01,212838.0,"Griffith, H. Morgan",Incumbent,87877.0,"Kitts, Derek",Challenger,Independent,9050.0,"Boyd, Janice Allen",Challenger,562.0,124961.0,R,2.92,70.78,29.22,The other vote was: Write-In (Write-in) 562,,
Virginia,2016.0,District 10,10.0,2012-01-01,210791.0,"Comstock, Barbara",Incumbent,187712.0,"Bennett, LuAnn",Challenger,Write-in,1614.0,Write-In,Challenger,,23079.0,R,0.4,52.9,47.1,,,
Virginia,2016.0,District 11,11.0,2012-01-01,,,,247818.0,"Connolly, Gerald E.",Incumbent,Write-in,34504.0,Write-In,Challenger,,213314.0,D,12.22,0.0,100.0,,,
Virginia,2014.0,District 1,1.0,2012-01-01,131861.0,"Wittman, Robert J.",Incumbent,72059.0,"Mosher, Norman",Challenger,Green,5097.0,"Parker, G. Gail",Challenger,604.0,59802.0,R,2.43,64.66,35.34,The other vote was: Write-In (Write-in) 604,,
Virginia,2014.0,District 2,2.0,2012-01-01,101558.0,"Rigell, E. Scott",Incumbent,71178.0,"Patrick, Suzanne",Challenger,Write-in,324.0,Write-In,Challenger,,30380.0,R,0.19,58.79,41.21,,,
Virginia,2014.0,District 3,3.0,2012-01-01,,,,139197.0,"Scott, Robert C.",Incumbent,Write-in,8205.0,Write-In,Challenger,,130992.0,D,5.57,0.0,100.0,,,
Virginia,2014.0,District 4,4.0,2012-01-01,120684.0,"Forbes, J. Randy",Incumbent,75270.0,"Fausz, Elliott",Challenger,Libertarian,4427.0,"Brown, Bo C.",Challenger,257.0,45414.0,R,2.21,61.59,38.41,The other vote was: Write-In (Write-in) 257,,
Virginia,2014.0,District 5,5.0,2012-01-01,124735.0,"Hurt, Robert",Incumbent,73482.0,"Gaughan, Walter Lawrence",Challenger,Libertarian,4298.0,"Jones, Paul Francis",Challenger,2430.0,51253.0,R,2.1,62.93,37.07,"The other vote was: Hildebrandt, Kenneth J. (Green) 2,209; Write-In (Write-in) 221",,
Virginia,2014.0,District 6,6.0,2012-01-01,133898.0,"Goodlatte, Robert W.",Incumbent,,,,Libertarian,22161.0,"Hammer, Will M.",Challenger,23649.0,111737.0,R,12.33,100.0,0.0,"The other vote was: Hildebrandt, Elaine B. (Green) 21,447; Write-In (Write-in) 2,202",,
Virginia,2014.0,District 7,7.0,2012-01-01,148026.0,"Brat, David",Challenger,89914.0,"Trammell, John K.",Challenger,Libertarian,5086.0,"Carr, James A.",Challenger,325.0,58112.0,R,2.09,62.21,37.79,The other vote was: Write-In (Write-in) 325,,
Virginia,2014.0,District 9,9.0,2012-01-01,117465.0,"Griffith, H. Morgan",Incumbent,,,,Independent,39412.0,"Carr, William R.",Challenger,5938.0,78053.0,R,24.21,100.0,0.0,"The other vote was: Write-In (Write-in) 5,938",,
Virginia,2014.0,District 8,8.0,2012-01-01,63810.0,"Edmond, Micah",Challenger,128102.0,"Beyer, Donald S. Jr.",Challenger,Independent,5420.0,"Beck, Gwendolyn",Challenger,5744.0,64292.0,D,2.67,33.25,66.75,"The other vote was: Carson, Jeffrey S. (Libertarian) 4,409; Blais, Gerrard C. III (Green) 963; Write-In (Write-in) 372",,
Virginia,2014.0,District 10,10.0,2012-01-01,125914.0,"Comstock, Barbara",Challenger,89957.0,"Foust, John",Challenger,Libertarian,3393.0,"Redpath, William B.",Challenger,3646.0,35957.0,R,1.52,58.33,41.67,"The other vote was: Eickholt, Brad A. (Independent) 2,442; Blais, Dianne L. (Green) 946; Write-In (Write-in) 258",,
Virginia,2014.0,District 11,11.0,2012-01-01,75796.0,"Scholte, Suzanne",Challenger,106780.0,"Connolly, Gerald E.",Incumbent,Libertarian,3246.0,"Harrold, Marc M.",Challenger,1965.0,30984.0,D,1.73,41.51,58.49,"The other vote was: Galdo, Joe F. Jr. (Green) 1,739; Write-In (Write-in) 226",,
Virginia,2012.0,District 1,1.0,2012-01-01,200845.0,"Wittman, Robert J.",Incumbent,147036.0,"Cook, Adam M.",Challenger,Independent Party,8308.0,"Parker, G. Gail",Challenger,617.0,53809.0,R,2.33,57.73,42.27,The other vote was: Scattered Write-In (Write-in) 617,,
Virginia,2012.0,District 2,2.0,2012-01-01,166231.0,"Rigell, E. Scott",Incumbent,142548.0,"Hirschbiel, Paul O. Jr.",Challenger,Write-in,443.0,Scattered Write-In,Challenger,,23683.0,R,0.14,53.83,46.17,,,
Virginia,2012.0,District 3,3.0,2012-01-01,58931.0,"Longo, Dean J.",Challenger,259199.0,"Scott, Robert C.",Incumbent,Write-in,806.0,Scattered Write-In,Challenger,,200268.0,D,0.25,18.52,81.48,,,
Virginia,2012.0,District 4,4.0,2012-01-01,199292.0,"Forbes, J. Randy",Incumbent,150190.0,"Ward, Ella P.",Challenger,Write-in,564.0,Scattered Write-In,Challenger,,49102.0,R,0.16,57.02,42.98,,,
Virginia,2012.0,District 5,5.0,2012-01-01,193009.0,"Hurt, Robert",Incumbent,149214.0,"Douglass, John Wade",Challenger,Independent Party,5500.0,"Hildebrandt, Kenneth J.",Challenger,388.0,43795.0,R,1.58,56.4,43.6,The other vote was: Scattered Write-In (Write-in) 388,,
Virginia,2012.0,District 6,6.0,2012-01-01,211278.0,"Goodlatte, Robert W.",Incumbent,111949.0,"Schmookler, Andy",Challenger,Write-in,666.0,Scattered Write-In,Challenger,,99329.0,R,0.21,65.37,34.63,,,
Virginia,2012.0,District 7,7.0,2012-01-01,222983.0,"Cantor, Eric I.",Incumbent,158012.0,"Powell, E. Wayne",Challenger,Write-in,914.0,Scattered Write-In,Challenger,,64971.0,R,0.24,58.53,41.47,,,
Virginia,2012.0,District 9,9.0,2012-01-01,184882.0,"Griffith, H. Morgan",Incumbent,116400.0,"Flaccavento, Anthony J.",Challenger,Write-in,376.0,Scattered Write-In,Challenger,,68482.0,R,0.12,61.37,38.63,,,
Virginia,2012.0,District 8,8.0,2012-01-01,107370.0,"Murray, J. Patrick",Challenger,226847.0,"Moran, James P. Jr.",Incumbent,Independent,10180.0,"Howell, Jason J.",Challenger,6790.0,119477.0,D,2.9,32.13,67.87,"The other vote was: Murphy, Janet (Independent Party) 5,985; Scattered Write-In (Write-in) 805",,
Virginia,2012.0,District 10,10.0,2012-01-01,214038.0,"Wolf, Frank R.",Incumbent,142024.0,"Cabral, Kristin A.",Challenger,Independent,9855.0,"Chisholm, J. Kevin",Challenger,527.0,72014.0,R,2.69,60.11,39.89,The other vote was: Scattered Write-In (Write-in) 527,,
Virginia,2012.0,District 11,11.0,2012-01-01,117902.0,"Perkins, Chris S.",Challenger,202606.0,"Connolly, Gerald E.",Incumbent,Independent,3806.0,"Gibson, Mark T.",Challenger,7929.0,84704.0,D,1.15,36.79,63.21,"The other vote was: Decarlo, Christopher F. (Independent) 3,027; Galdo, Joe F. Jr. (Green) 2,195; Marchetti, Peter M. (Independent Party) 1,919; Scattered Write-In (Write-in) 788",,
Virginia,2010.0,District 1,1.0,2002-01-01,135564.0,"Wittman, Robert J.",Incumbent,73824.0,"Ball, Krystal M.",Challenger,,,,,2848.0,61740.0,R,0.0,64.74,35.26,,,
Virginia,2010.0,District 2,2.0,2002-01-01,88340.0,"Rigell, E. Scott",Challenger,70591.0,"Nye, Glenn C.",Incumbent,,,,,7358.0,17749.0,R,0.0,55.58,44.42,,,
Virginia,2010.0,District 3,3.0,2002-01-01,44553.0,"Smith, C. L.",Challenger,114754.0,"Scott, Robert C.",Incumbent,,,,,4593.0,70201.0,D,0.0,27.97,72.03,,,
Virginia,2010.0,District 4,4.0,2002-01-01,123659.0,"Forbes, J. Randy",Incumbent,74298.0,"Legrow, Wynne V.E.",Challenger,,,,,432.0,49361.0,R,0.0,62.47,37.53,,,
Virginia,2010.0,District 5,5.0,2002-01-01,119560.0,"Hurt, Robert",Challenger,110562.0,"Perriello, Tom S.P.",Incumbent,,,,,5177.0,8998.0,R,0.0,51.96,48.04,,,
Virginia,2010.0,District 6,6.0,2002-01-01,127487.0,"Goodlatte, Robert W.",Incumbent,,,,,,,,39667.0,127487.0,R,0.0,100.0,0.0,,,
Virginia,2010.0,District 7,7.0,2002-01-01,138209.0,"Cantor, Eric I.",Incumbent,79616.0,"Waugh, Rick E. Jr.",Challenger,,,,,15577.0,58593.0,R,0.0,63.45,36.55,,,
Virginia,2010.0,District 8,8.0,2002-01-01,71145.0,"Murray, J. Patrick",Challenger,116404.0,"Moran, James P. Jr.",Incumbent,,,,,3199.0,45259.0,D,0.0,37.93,62.07,,,
Virginia,2010.0,District 9,9.0,2002-01-01,95726.0,"Griffith, H. Morgan",Challenger,86743.0,"Boucher, Frederick C.",Incumbent,,,,,4448.0,8983.0,R,0.0,52.46,47.54,,,
Virginia,2010.0,District 10,10.0,2002-01-01,131116.0,"Wolf, Frank R.",Incumbent,72604.0,"Barnett, Jeffery R.",Challenger,,,,,4836.0,58512.0,R,0.0,64.36,35.64,,,
Virginia,2010.0,District 11,11.0,2002-01-01,110739.0,"Fimian, Keith S.",Challenger,111720.0,"Connolly, Gerald E.",Incumbent,,,,,4492.0,981.0,D,0.0,49.78,50.22,,,
Virginia,2008.0,District 1,1.0,2002-01-01,203839.0,"Wittman, Robert J.",Incumbent,150432.0,"Day, Bill S. Jr.",Challenger,,,,,6021.0,53407.0,R,0.0,57.54,42.46,,,
Virginia,2008.0,District 2,2.0,2002-01-01,128486.0,"Drake, Thelma D.",Incumbent,141857.0,"Nye, Glenn C.",Challenger,,,,,368.0,13371.0,D,0.0,47.53,52.47,,,
Virginia,2008.0,District 3,3.0,2002-01-01,,,,239911.0,"Scott, Robert C.",Incumbent,,,,,7377.0,239911.0,D,0.0,0.0,100.0,,,
Virginia,2008.0,District 4,4.0,2002-01-01,199075.0,"Forbes, J. Randy",Incumbent,135041.0,"Miller, Andrea R.",Challenger,,,,,405.0,64034.0,R,0.0,59.58,40.42,,,
Virginia,2008.0,District 5,5.0,2002-01-01,158083.0,"Goode, Virgil H. Jr.",Incumbent,158810.0,"Perriello, Tom S.P.",Challenger,,,,,183.0,727.0,D,0.0,49.89,50.11,,,
Virginia,2008.0,District 6,6.0,2002-01-01,192350.0,"Goodlatte, Robert W.",Incumbent,114367.0,"Rasoul, S. Sam",Challenger,,,,,5675.0,77983.0,R,0.0,62.71,37.29,,,
Virginia,2008.0,District 7,7.0,2002-01-01,233531.0,"Cantor, Eric I.",Incumbent,138123.0,"Hartke, Anita",Challenger,,,,,683.0,95408.0,R,0.0,62.84,37.16,,,
Virginia,2008.0,District 8,8.0,2002-01-01,97425.0,"Ellmore, Mark W.",Challenger,222986.0,"Moran, James P. Jr.",Incumbent,,,,,7786.0,125561.0,D,0.0,30.41,69.59,,,
Virginia,2008.0,District 9,9.0,2002-01-01,,,,207306.0,"Boucher, Frederick C.",Incumbent,,,,,6264.0,207306.0,D,0.0,0.0,100.0,,,
Virginia,2008.0,District 10,10.0,2002-01-01,223140.0,"Wolf, Frank R.",Incumbent,147357.0,"Feder, Judy M.",Challenger,,,,,8983.0,75783.0,R,0.0,60.23,39.77,,,
Virginia,2008.0,District 11,11.0,2002-01-01,154758.0,"Fimian, Keith S.",Challenger,196598.0,"Connolly, Gerald E.",Challenger,,,,,8135.0,41840.0,D,0.0,44.05,55.95,,,
Virginia,2006.0,District 1,1.0,2002-01-01,143889.0,"Davis, Jo Ann",Incumbent,81083.0,"O'Donnell, Shawn M.",Challenger,,,,,3562.0,62806.0,R,0.0,63.96,36.04,,,
Virginia,2006.0,District 2,2.0,2002-01-01,88777.0,"Drake, Thelma D.",Incumbent,83901.0,"Kellam, Philip J.",Challenger,,,,,481.0,4876.0,R,0.0,51.41,48.59,,,
Virginia,2006.0,District 3,3.0,2002-01-01,,,,133546.0,"Scott, Robert C.",Incumbent,,,,,5448.0,133546.0,D,0.0,0.0,100.0,,,
Virginia,2006.0,District 4,4.0,2002-01-01,150967.0,"Forbes, J. Randy",Incumbent,,,,,,,,47373.0,150967.0,R,0.0,100.0,0.0,,,
Virginia,2006.0,District 5,5.0,2002-01-01,125370.0,"Goode, Virgil H. Jr.",Incumbent,84682.0,"Weed, Al C. II",Challenger,,,,,2027.0,40688.0,R,0.0,59.69,40.31,,,
Virginia,2006.0,District 6,6.0,2002-01-01,153187.0,"Goodlatte, Robert W.",Incumbent,,,,,,,,50808.0,153187.0,R,0.0,100.0,0.0,,,
Virginia,2006.0,District 7,7.0,2002-01-01,163706.0,"Cantor, Eric I.",Incumbent,88206.0,"Nachman, James M.",Challenger,,,,,4485.0,75500.0,R,0.0,64.99,35.01,,,
Virginia,2006.0,District 8,8.0,2002-01-01,66639.0,"O'Donoghue, Tom M.",Challenger,144700.0,"Moran, James P. Jr.",Incumbent,,,,,6570.0,78061.0,D,0.0,31.53,68.47,,,
Virginia,2006.0,District 9,9.0,2002-01-01,61574.0,"Carrico, C.W.",Challenger,129705.0,"Boucher, Frederick C.",Incumbent,,,,,136.0,68131.0,D,0.0,32.19,67.81,,,
Virginia,2006.0,District 10,10.0,2002-01-01,138213.0,"Wolf, Frank R.",Incumbent,98769.0,"Feder, Judy M.",Challenger,,,,,4152.0,39444.0,R,0.0,58.32,41.68,,,
Virginia,2006.0,District 11,11.0,2002-01-01,130468.0,"Davis, Thomas M. III",Incumbent,102511.0,"Hurst, Andrew L.",Challenger,,,,,2301.0,27957.0,R,0.0,56.0,44.0,,,
Virginia,2004.0,District 1,1.0,2002-01-01,225071.0,"Davis, Jo Ann",Incumbent,,,,Independent,57434.0,"Lee, William A.",Challenger,4029.0,167637.0,R,20.04,100.0,0.0,,,
Virginia,2004.0,District 2,2.0,2002-01-01,132946.0,"Drake, Thelma D.",Challenger,108180.0,"Ashe, David B.",Challenger,Write-in,254.0,"Other/Unknown, NULL",Challenger,,24766.0,R,0.11,55.14,44.86,,,
Virginia,2004.0,District 3,3.0,2002-01-01,70194.0,"Sears, Winsome Earle",Challenger,159373.0,"Scott, Robert C.",Incumbent,Write-in,325.0,"Other/Unknown, NULL",Challenger,,89179.0,D,0.14,30.58,69.42,,,
Virginia,2004.0,District 4,4.0,2002-01-01,182444.0,"Forbes, J. Randy",Incumbent,100413.0,"Menefee, Jonathan R.",Challenger,Write-in,170.0,"Other/Unknown, NULL",Challenger,,82031.0,R,0.06,64.5,35.5,,,
Virginia,2004.0,District 5,5.0,2002-01-01,172431.0,"Goode, Virgil H. Jr.",Incumbent,98237.0,"Weed, Albert C.",Challenger,Write-in,90.0,"Other/Unknown, NULL",Challenger,,74194.0,R,0.03,63.71,36.29,,,
Virginia,2004.0,District 6,6.0,2002-01-01,206560.0,"Goodlatte, Robert W.",Incumbent,,,,Write-in,7088.0,"Other/Unknown, NULL",Challenger,,199472.0,R,3.32,100.0,0.0,,,
Virginia,2004.0,District 7,7.0,2002-01-01,230765.0,"Cantor, Eric I.",Incumbent,,,,Independent,74325.0,"Blanton, W. Brad",Challenger,568.0,156440.0,R,24.32,100.0,0.0,,,
Virginia,2004.0,District 8,8.0,2002-01-01,106231.0,"Cheney, Lisa Marie",Challenger,171986.0,"Moran, James P. Jr.",Incumbent,Independent,9004.0,"Hurysz, James T.",Challenger,698.0,65755.0,D,3.13,38.18,61.82,,,
Virginia,2004.0,District 9,9.0,2002-01-01,98499.0,"Triplett, Kevin R.",Challenger,150039.0,"Boucher, Frederick C.",Incumbent,Independent,4341.0,"Davis, Seth A.",Challenger,68.0,51540.0,D,1.72,39.63,60.37,,,
Virginia,2004.0,District 10,10.0,2002-01-01,205982.0,"Wolf, Frank R.",Incumbent,116654.0,"Socas, James R.",Challenger,Write-in,375.0,"Other/Unknown, NULL",Challenger,,89328.0,R,0.12,63.84,36.16,,,
Virginia,2004.0,District 11,11.0,2002-01-01,186299.0,"Davis, Thomas M. III",Incumbent,118305.0,"Longmyer, Ken",Challenger,Independent,4338.0,"Oddo, Joseph P.",Challenger,291.0,67994.0,R,1.4,61.16,38.84,,,
Virginia,2002.0,District 1,1.0,2002-01-01,113168.0,"Davis, Jo Ann",Incumbent,,,,,,,,4829.0,113168.0,R,0.0,100.0,0.0,,,
Virginia,2002.0,District 2,2.0,2002-01-01,103807.0,"Schrock, Edward L.",Incumbent,,,,,,,,21039.0,103807.0,R,0.0,100.0,0.0,,,
Virginia,2002.0,District 3,3.0,2002-01-01,,,,87521.0,"Scott, Robert C.",Incumbent,,,,,3552.0,87521.0,D,0.0,0.0,100.0,,,
Virginia,2002.0,District 4,4.0,2002-01-01,108733.0,"Forbes, J. Randy",Incumbent,,,,,,,,2308.0,108733.0,R,0.0,100.0,0.0,,,
Virginia,2002.0,District 5,5.0,2002-01-01,95360.0,"Goode, Virgil H. Jr.",Incumbent,54805.0,"Richards, Meredith M.",Challenger,,,,,68.0,40555.0,R,0.0,63.5,36.5,,,
Virginia,2002.0,District 6,6.0,2002-01-01,105530.0,"Goodlatte, Robert W.",Incumbent,,,,,,,,3202.0,105530.0,R,0.0,100.0,0.0,,,
Virginia,2002.0,District 7,7.0,2002-01-01,113658.0,"Cantor, Eric I.",Incumbent,49854.0,"Jones, Ben L.",Challenger,,,,,153.0,63804.0,R,0.0,69.51,30.49,,,
Virginia,2002.0,District 8,8.0,2002-01-01,64121.0,"Tate, Scott C.",Challenger,102759.0,"Moran, James P. Jr.",Incumbent,,,,,4919.0,38638.0,D,0.0,38.42,61.58,,,
Virginia,2002.0,District 9,9.0,2002-01-01,52076.0,"Katzen, Jay K.",Challenger,100075.0,"Boucher, Frederick C.",Incumbent,,,,,32.0,47999.0,D,0.0,34.23,65.77,,,
Virginia,2002.0,District 10,10.0,2002-01-01,115917.0,"Wolf, Frank R.",Incumbent,45464.0,"Stevens, John B. Jr.",Challenger,,,,,234.0,70453.0,R,0.0,71.83,28.17,,,
Virginia,2002.0,District 11,11.0,2002-01-01,135379.0,"Davis, Thomas M. III",Incumbent,,,,,,,,27919.0,135379.0,R,0.0,100.0,0.0,,,
