Year,District,Candidate,Incumbent
2010,Idaho 1,RaÃºl Labrador,TRUE
2010,Idaho 1,James Piotrowski,FALSE
2010,Idaho 2,Mike Simpson,TRUE
2010,Idaho 2,Jennifer Martinez,FALSE
2010,Illinois 1,Bobby Rush,TRUE
2010,Illinois 1,August Deuser,FALSE
2010,Illinois 2,Robin Kelly,TRUE
2010,Illinois 2,John Morrow,FALSE
2010,Illinois 3,Dan Lipinski,TRUE
2010,Illinois 4,Luis GutiÃ©rrez,TRUE
2010,Illinois 5,Mike Quigley,TRUE
2010,Illinois 5,Vince Kolber,FALSE
2010,Illinois 5,Rob Sherman,FALSE
2010,Illinois 6,Peter Roskam,TRUE
2010,Illinois 6,Amanda Howland,FALSE
2010,Illinois 7,Danny Davis,TRUE
2010,Illinois 7,Jeffrey Leef,FALSE
2010,Illinois 8,Raja Krishnamoorthi,FALSE
2010,Illinois 8,Pete DiCianni,FALSE
2010,Illinois 9,Jan Schakowsky,TRUE
2010,Illinois 9,Joan McCarthy Lasonde,FALSE
2010,Illinois 10,Brad Schneider,FALSE
2010,Illinois 10,Bob Dold,TRUE
2010,Illinois 11,Bill Foster,TRUE
2010,Illinois 11,Tonia Khouri,FALSE
2010,Illinois 12,Mike Bost,TRUE
2010,Illinois 12,C.J. Baricevic,FALSE
2010,Illinois 12,Paula Bradshaw,FALSE
2010,Illinois 13,Rodney Davis,TRUE
2010,Illinois 13,Mark Wicklund,FALSE
2010,Illinois 14,Randy Hultgren,TRUE
2010,Illinois 14,Jim Walz,FALSE
2010,Illinois 15,John Shimkus,TRUE
2010,Illinois 16,Adam Kinzinger,TRUE
2010,Illinois 17,Cheri Bustos,TRUE
2010,Illinois 17,Patrick Harlan,FALSE
2010,Illinois 18,Darin LaHood,TRUE
2010,Illinois 18,Junius Rodriguez,FALSE
2010,Indiana 1,Pete Visclosky,TRUE
2010,Indiana 1,Donna Dunn,FALSE
2010,Indiana 2,Jackie Walorski,TRUE
2010,Indiana 2,Lynn Coleman,FALSE
2010,Indiana 2,Ron Cenkush,FALSE
2010,Indiana 3,Jim Banks,FALSE
2010,Indiana 3,Tommy Schrader,FALSE
2010,Indiana 3,Pepper Snyder,FALSE
2010,Indiana 4,Todd Rokita,TRUE
2010,Indiana 4,John Dale,FALSE
2010,Indiana 4,Steven Mayoras,FALSE
2010,Indiana 5,Susan Brooks,TRUE
2010,Indiana 5,Angela Demaree,FALSE
2010,Indiana 5,Matthew Wittlief,FALSE
2010,Indiana 6,Luke Messer,TRUE
2010,Indiana 6,Barry Welsh,FALSE
2010,Indiana 6,Rich Turvey,FALSE
2010,Indiana 7,AndrÃ© Carson,TRUE
2010,Indiana 7,Cat Ping,FALSE
2010,Indiana 7,Drew Thompson,FALSE
2010,Indiana 8,Larry Bucshon,TRUE
2010,Indiana 8,Ron Drake,FALSE
2010,Indiana 8,Andrew Horning,FALSE
2010,Indiana 9,Trey Hollingsworth,FALSE
2010,Indiana 9,Shelli Yoder,FALSE
2010,Indiana 9,Russell Brooksbank,FALSE
2010,Iowa 1,Rod Blum,TRUE
2010,Iowa 1,Monica Vernon,FALSE
2010,Iowa 2,Dave Loebsack,TRUE
2010,Iowa 2,Christopher Peters,FALSE
2010,Iowa 3,David Young,TRUE
2010,Iowa 3,Jim Mowrer,FALSE
2010,Iowa 3,Bryan Jack Holder,FALSE
2010,Iowa 4,Steve King,TRUE
2010,Iowa 4,Kim Weaver,FALSE
2010,Kansas 1,Roger Marshall,FALSE
2010,Kansas 1,Kerry Burt,FALSE
2010,Kansas 1,Alan LaPolice,FALSE
2010,Kansas 2,Lynn Jenkins,TRUE
2010,Kansas 2,Britani Potter,FALSE
2010,Kansas 2,James Houston Bales,FALSE
2010,Kansas 3,Kevin Yoder,TRUE
2010,Kansas 3,Jay Sidie,FALSE
2010,Kansas 3,Steven Hohe,FALSE
2010,Kansas 4,Mike Pompeo,TRUE
2010,Kansas 4,Dan Giroux,FALSE
2010,Kansas 4,Gordon J. Bakken,FALSE
2010,Kentucky 1,James Comer,FALSE
2010,Kentucky 1,Sam Gaskins,FALSE
2010,Kentucky 2,Brett Guthrie,TRUE
2010,Kentucky 3,John Yarmuth,TRUE
2010,Kentucky 3,Harold Bratcher,FALSE
2010,Kentucky 4,Thomas Massie,TRUE
2010,Kentucky 4,Calvin Sidle,FALSE
2010,Kentucky 5,Hal Rogers,TRUE
2010,Kentucky 6,Andy Barr,TRUE
2010,Kentucky 6,Nancy Jo Kemper,FALSE
2010,Louisiana 1,Steve Scalise,TRUE
2010,Louisiana 1,Lee Ann Dugas,FALSE
2010,Louisiana 1,Danil Ezekiel Faust,FALSE
2010,Louisiana 1,Howard Kearney,FALSE
2010,Louisiana 1,"Joseph ""Joe"" Swider",FALSE
2010,Louisiana 2,Cedric Richmond,TRUE
2010,Louisiana 2,Kip Holden,FALSE
2010,Louisiana 2,Kenneth Cutno,FALSE
2010,Louisiana 3,Clay Higgins,FALSE
2010,Louisiana 3,Scott Angelle,FALSE
2010,Louisiana 4,Mike Johnson,FALSE
2010,Louisiana 4,Marshall Jones,FALSE
2010,Louisiana 5,Ralph Abraham,TRUE
2010,Louisiana 5,Billy Burkette,FALSE
2010,Louisiana 6,Garret Graves,TRUE
2010,Louisiana 6,Richard Lieberman,FALSE
2010,Louisiana 6,"Robert Lamar ""Bob"" Bell",FALSE
2010,Louisiana 6,Jermaine Sampson,FALSE
2010,Louisiana 6,Richard Fontanesi,FALSE
2010,Maine 1,Chellie Pingree,TRUE
2010,Maine 1,Mark Holbrook,FALSE
2010,Maine 2,Bruce Poliquin,TRUE
2010,Maine 2,Emily Cain,FALSE
2010,Maryland 1,Andy Harris,TRUE
2010,Maryland 1,Joe Werner,FALSE
2010,Maryland 1,Matt Beers,FALSE
2010,Maryland 2,Dutch Ruppersberger,TRUE
2010,Maryland 2,Pat McDonough,FALSE
2010,Maryland 2,Kristin Kasprzak,FALSE
2010,Maryland 3,John Sarbanes,TRUE
2010,Maryland 3,Mark Plaster,FALSE
2010,Maryland 3,Eze Nnabu,FALSE
2010,Maryland 4,Anthony G. Brown,FALSE
2010,Maryland 4,George McDermott,FALSE
2010,Maryland 4,Ben Krause,FALSE
2010,Maryland 4,Kamesha Clark,FALSE
2010,Maryland 5,Steny Hoyer,TRUE
2010,Maryland 5,Mark Arness,FALSE
2010,Maryland 5,Jason Summers,FALSE
2010,Maryland 6,John Delaney,TRUE
2010,Maryland 6,Amie Hoeber,FALSE
2010,Maryland 6,David Howser,FALSE
2010,Maryland 6,George Gluck,FALSE
2010,Maryland 7,Elijah Cummings,TRUE
2010,Maryland 7,Corrogan Vaughn,FALSE
2010,Maryland 7,Myles Hoenig,FALSE
2010,Maryland 8,Jamie Raskin,FALSE
2010,Maryland 8,Dan Cox,FALSE
2010,Maryland 8,Jasen Wunder,FALSE
2010,Maryland 8,Nancy Wallace,FALSE
2010,Massachusetts 1,Richard Neal,TRUE
2010,Massachusetts 1,Frederick Mayock,FALSE
2010,Massachusetts 1,Thomas Simmons,FALSE
2010,Massachusetts 2,Jim McGovern,TRUE
2010,Massachusetts 3,Niki Tsongas,TRUE
2010,Massachusetts 3,Ann Wofford,FALSE
2010,Massachusetts 4,Joe Kennedy,TRUE
2010,Massachusetts 4,David Rosa,FALSE
2010,Massachusetts 5,Katherine Clark,TRUE
2010,Massachusetts 6,Seth Moulton,TRUE
2010,Massachusetts 7,Mike Capuano,TRUE
2010,Massachusetts 8,Stephen Lynch,TRUE
2010,Massachusetts 8,William Burke,FALSE
2010,Massachusetts 9,Bill Keating,TRUE
2010,Massachusetts 9,Mark Alliegro,FALSE
2010,Massachusetts 9,Paul Harrington,FALSE
2010,Michigan 1,Jack Bergman,FALSE
2010,Michigan 1,Lon Johnson,FALSE
2010,Michigan 1,Diane Bostow,FALSE
2010,Michigan 1,Ellis Boal,FALSE
2010,Michigan 2,Bill Huizenga,TRUE
2010,Michigan 2,Dennis B. Murphy,FALSE
2010,Michigan 2,Erwin Haas,FALSE
2010,Michigan 2,Matthew Brady,FALSE
2010,Michigan 3,Justin Amash,TRUE
2010,Michigan 3,Douglas Smith,FALSE
2010,Michigan 4,John Moolenaar,TRUE
2010,Michigan 4,Debra Wirth,FALSE
2010,Michigan 4,Leonard Schwartz,FALSE
2010,Michigan 4,Jordan Salvi,FALSE
2010,Michigan 5,Dan Kildee,TRUE
2010,Michigan 5,Al Hardwick,FALSE
2010,Michigan 5,Steve Sluka,FALSE
2010,Michigan 5,Harley Mikkelson,FALSE
2010,Michigan 6,Fred Upton,TRUE
2010,Michigan 6,Paul Clements,FALSE
2010,Michigan 6,Lorence Wenke,FALSE
2010,Michigan 7,Tim Walberg,TRUE
2010,Michigan 7,Gretchen Driskell,FALSE
2010,Michigan 7,Ken Proctor,FALSE
2010,Michigan 8,Mike Bishop,TRUE
2010,Michigan 8,Suzanna Shkreli,FALSE
2010,Michigan 8,Jeff Wood,FALSE
2010,Michigan 8,Maria Green,FALSE
2010,Michigan 9,Sander Levin,TRUE
2010,Michigan 9,Christopher Morse,FALSE
2010,Michigan 9,Matt Orlando,FALSE
2010,Michigan 9,John McDermott,FALSE
2010,Michigan 10,Paul Mitchell,FALSE
2010,Michigan 10,Frank Accavitti Jr.,FALSE
2010,Michigan 10,Lisa Gioia,FALSE
2010,Michigan 10,Benjamin Nofs,FALSE
2010,Michigan 11,Dave Trott,TRUE
2010,Michigan 11,Anil Kumar,FALSE
2010,Michigan 11,Jonathan Osment,FALSE
2010,Michigan 11,Kerry Bentivolio,FALSE
2010,Michigan 12,Debbie Dingell,TRUE
2010,Michigan 12,Jeff Jones,FALSE
2010,Michigan 12,Tom Bagwell,FALSE
2010,Michigan 12,Dylan Calewarts,FALSE
2010,Michigan 13,John Conyers,TRUE
2010,Michigan 13,Jeff Gorman,FALSE
2010,Michigan 13,Tiffany Hayden,FALSE
2010,Michigan 14,Brenda Lawrence,TRUE
2010,Michigan 14,Howard Klausner,FALSE
2010,Michigan 14,Greg Creswell,FALSE
2010,Michigan 14,Marcia Squier,FALSE
2010,Minnesota 1,Tim Walz,TRUE
2010,Minnesota 1,Jim Hagedorn,FALSE
2010,Minnesota 2,Jason Lewis,FALSE
2010,Minnesota 2,Angie Craig,FALSE
2010,Minnesota 3,Erik Paulsen,TRUE
2010,Minnesota 3,Terri Bonoff,FALSE
2010,Minnesota 3,Tim Sherno,FALSE
2010,Minnesota 4,Betty McCollum,TRUE
2010,Minnesota 4,Greg Ryan,FALSE
2010,Minnesota 4,Legal Marijuana Now,FALSE
2010,Minnesota 5,Keith Ellison,TRUE
2010,Minnesota 5,Frank Nelson Drake,FALSE
2010,Minnesota 5,Legal Marijuana Now,FALSE
2010,Minnesota 6,Tom Emmer,TRUE
2010,Minnesota 6,David Snyder,FALSE
2010,Minnesota 7,Collin Peterson,TRUE
2010,Minnesota 7,Dave Hughes,FALSE
2010,Minnesota 8,Rick Nolan,TRUE
2010,Minnesota 8,Stewart Mills,FALSE
2010,Mississippi 1,Trent Kelly,TRUE
2010,Mississippi 1,Jacob Owens,FALSE
2010,Mississippi 1,Chase Wilson,FALSE
2010,Mississippi 2,Bennie Thompson,TRUE
2010,Mississippi 2,John Bouie II,FALSE
2010,Mississippi 3,Gregg Harper,TRUE
2010,Mississippi 3,Dennis Quinn,FALSE
2010,Mississippi 4,Steven Palazzo,TRUE
2010,Mississippi 4,Mark Gladney,FALSE
2010,Mississippi 4,Ric McCluskey,FALSE
2010,Missouri 1,Lacy Clay,TRUE
2010,Missouri 1,Steven G. Bailey,FALSE
2010,Missouri 1,Robb Cunningham,FALSE
2010,Missouri 2,Ann Wagner,TRUE
2010,Missouri 2,Jim Higgins,FALSE
2010,Missouri 2,Bill Otto,FALSE
2010,Missouri 3,Blaine Luetkemeyer,TRUE
2010,Missouri 3,Kevin Miller,FALSE
2010,Missouri 3,Dan Hogan,FALSE
2010,Missouri 4,Vicky Hartzler,TRUE
2010,Missouri 4,Gordon Christensen,FALSE
2010,Missouri 4,Mark Bliss,FALSE
2010,Missouri 5,Emanuel Cleaver,TRUE
2010,Missouri 5,Jacob Turk,FALSE
2010,Missouri 5,Roy Welborn,FALSE
2010,Missouri 6,Sam Graves,TRUE
2010,Missouri 6,David Blackwell,FALSE
2010,Missouri 6,Russ Monchil,FALSE
2010,Missouri 7,Billy Long,TRUE
2010,Missouri 7,Genevieve Williams,FALSE
2010,Missouri 7,Benjamin Brixey,FALSE
2010,Missouri 8,Jason T. Smith,FALSE
2010,Missouri 8,Dave Cowell,FALSE
2010,Missouri 8,Jonathan Shell,FALSE
2010,Montana at-large,Ryan Zinke,TRUE
2010,Montana at-large,Denise Juneau,FALSE
2010,Montana at-large,Rick Breckenridge,FALSE
2010,Nebraska 1,Jeff Fortenberry,TRUE
2010,Nebraska 1,Daniel Wik,FALSE
2010,Nebraska 2,Don Bacon,FALSE
2010,Nebraska 2,Brad Ashford,TRUE
2010,Nebraska 2,Steven Laird,FALSE
2010,Nebraska 3,Adrian Smith,TRUE
2010,Nevada 1,Dina Titus,TRUE
2010,Nevada 1,Mary Perry,FALSE
2010,Nevada 2,Mark Amodei,TRUE
2010,Nevada 2,Chip Evans,FALSE
2010,Nevada 3,Jacky Rosen,FALSE
2010,Nevada 3,Danny Tarkanian,FALSE
2010,Nevada 4,Ruben Kihuen,FALSE
2010,Nevada 4,Cresent Hardy,TRUE
2010,Nevada 4,Steve Brown,FALSE
2010,New Hampshire 1,Carol Shea-Porter,FALSE
2010,New Hampshire 1,Frank Guinta,TRUE
2010,New Hampshire 2,Ann McLane Kuster,TRUE
2010,New Hampshire 2,Jim Lawrence,FALSE
2010,New Jersey 1,Donald Norcross,TRUE
2010,New Jersey 1,Bob Patterson,FALSE
2010,New Jersey 1,Bill Sihr,FALSE
2010,New Jersey 2,Frank LoBiondo,TRUE
2010,New Jersey 2,David Cole,FALSE
2010,New Jersey 2,John Ordille,FALSE
2010,New Jersey 3,Tom MacArthur,TRUE
2010,New Jersey 3,Fred LaVergne,FALSE
2010,New Jersey 4,Chris Smith,TRUE
2010,New Jersey 4,Lorna Phillipson,FALSE
2010,New Jersey 4,Jeremy Marcus,FALSE
2010,New Jersey 5,Josh Gottheimer,FALSE
2010,New Jersey 5,Scott Garrett,TRUE
2010,New Jersey 5,Claudio Belusic,FALSE
2010,New Jersey 6,Frank Pallone,TRUE
2010,New Jersey 6,Brent Sonnek-Schmelz,FALSE
2010,New Jersey 6,Judy Shamy,FALSE
2010,New Jersey 6,Rajit Malliah,FALSE
2010,New Jersey 7,Leonard Lance,TRUE
2010,New Jersey 7,Peter Jacob,FALSE
2010,New Jersey 7,Dan O'Neill,FALSE
2010,New Jersey 8,Albio Sires,TRUE
2010,New Jersey 8,Agha Khan,FALSE
2010,New Jersey 8,Dan Delaney,FALSE
2010,New Jersey 9,Bill Pascrell,TRUE
2010,New Jersey 9,Hector Castillo,FALSE
2010,New Jersey 9,Diego Rivera,FALSE
2010,New Jersey 10,Donald Payne Jr.,TRUE
2010,New Jersey 10,David Pinckney,FALSE
2010,New Jersey 11,Rodney Frelinghuysen,TRUE
2010,New Jersey 11,Joseph Wenzel,FALSE
2010,New Jersey 11,Jeff Hetrick,FALSE
2010,New Jersey 12,Bonnie Watson Coleman,TRUE
2010,New Jersey 12,Steven Uccio,FALSE
2010,New Jersey 12,Thomas Fitzpatrick,FALSE
2010,New Jersey 12,Steven Welzer,FALSE
2010,New Mexico 1,Michelle LujÃ¡n Grisham,TRUE
2010,New Mexico 1,Richard Priem,FALSE
2010,New Mexico 2,Steve Pearce,TRUE
2010,New Mexico 2,Merrie Lee Soules,FALSE
2010,New Mexico 3,Ben Ray LujÃ¡n,TRUE
2010,New Mexico 3,Michael Romero,FALSE
2010,New York 1,Lee Zeldin,TRUE
2010,New York 1,Anna Throne-Holst,FALSE
2010,New York 2,Peter King,TRUE
2010,New York 2,DuWayne Gregory,FALSE
2010,New York 3,Tom Suozzi,FALSE
2010,New York 3,Jack Martins,FALSE
2010,New York 4,Kathleen Rice,TRUE
2010,New York 4,David Gurfein,FALSE
2010,New York 5,Gregory Meeks,TRUE
2010,New York 5,Michael O'Reilly,FALSE
2010,New York 5,Frank Francois,FALSE
2010,New York 6,Grace Meng,TRUE
2010,New York 6,Danniel S. Maio,FALSE
2010,New York 7,Nydia Velazquez,TRUE
2010,New York 7,Allan E. Romaguera,FALSE
2010,New York 8,Hakeem Jeffries,TRUE
2010,New York 8,Daniel Cavanagh,FALSE
2010,New York 9,Yvette Clarke,TRUE
2010,New York 10,Jerry Nadler,TRUE
2010,New York 10,Phillip Rosenthal,FALSE
2010,New York 11,Dan Donovan,TRUE
2010,New York 11,Richard Reichard,FALSE
2010,New York 11,Henry Bardel,FALSE
2010,New York 12,Carolyn Maloney,TRUE
2010,New York 12,Robert Ardini,FALSE
2010,New York 13,Adriano Espaillat,FALSE
2010,New York 13,Robert A. Evans Jr.,FALSE
2010,New York 13,Daniel Rivera,FALSE
2010,New York 14,Joe Crowley,TRUE
2010,New York 14,Frank Spotorno,FALSE
2010,New York 15,JosÃ© Serrano,TRUE
2010,New York 15,Alejandro Vega,FALSE
2010,New York 16,Eliot Engel,TRUE
2010,New York 17,Nita Lowey,TRUE
2010,New York 18,Sean Patrick Maloney,TRUE
2010,New York 18,Phil Oliva,FALSE
2010,New York 19,John Faso,FALSE
2010,New York 19,Zephyr Teachout,FALSE
2010,New York 20,Paul Tonko,TRUE
2010,New York 20,Francis J. Vitollo,FALSE
2010,New York 21,Elise Stefanik,TRUE
2010,New York 21,Mike Derrick,FALSE
2010,New York 21,Matt Funiciello,FALSE
2010,New York 22,Claudia Tenney,FALSE
2010,New York 22,Kim Myers,FALSE
2010,New York 22,Martin Babinec,FALSE
2010,New York 23,Tom Reed,TRUE
2010,New York 23,John Plumb,FALSE
2010,New York 24,John Katko,TRUE
2010,New York 24,Colleen Deacon,FALSE
2010,New York 25,Louise Slaughter,TRUE
2010,New York 25,Mark Assini,FALSE
2010,New York 26,Brian Higgins,TRUE
2010,New York 26,Shelly Shratz,FALSE
2010,New York 27,Chris Collins,TRUE
2010,New York 27,Diana Kastenbaum,FALSE
2010,North Carolina 1,G. K. Butterfield,TRUE
2010,North Carolina 1,H. Powell Dew,FALSE
2010,North Carolina 1,J. J. Summerell,FALSE
2010,North Carolina 2,George Holding,FALSE
2010,North Carolina 2,John McNeil,FALSE
2010,North Carolina 3,Walter B. Jones Jr.,TRUE
2010,North Carolina 3,Ernest Reeves,FALSE
2010,North Carolina 4,David Price,TRUE
2010,North Carolina 4,Sue Googe,FALSE
2010,North Carolina 5,Virginia Foxx,TRUE
2010,North Carolina 5,Josh Brannon,FALSE
2010,North Carolina 6,Mark Walker,TRUE
2010,North Carolina 6,Pete Glidewell,FALSE
2010,North Carolina 7,David Rouzer,TRUE
2010,North Carolina 7,J. Wesley Casteen,FALSE
2010,North Carolina 8,Richard Hudson,TRUE
2010,North Carolina 8,Thomas Mills,FALSE
2010,North Carolina 9,Robert Pittenger,TRUE
2010,North Carolina 9,Christian Cano,FALSE
2010,North Carolina 10,Patrick McHenry,TRUE
2010,North Carolina 10,Andy Millard,FALSE
2010,North Carolina 11,Mark Meadows,TRUE
2010,North Carolina 11,Rick Bryson,FALSE
2010,North Carolina 12,Alma Adams,TRUE
2010,North Carolina 12,Leon Threatt,FALSE
2010,North Carolina 13,Ted Budd,FALSE
2010,North Carolina 13,Bruce Davis,FALSE
2010,North Dakota at-large,Kevin Cramer,TRUE
2010,North Dakota at-large,Chase Iron Eyes,FALSE
2010,North Dakota at-large,Jack Seaman,FALSE
2010,Ohio 1,Steve Chabot,TRUE
2010,Ohio 1,Michele Young,FALSE
2010,Ohio 1,Sholom Keller,FALSE
2010,Ohio 1,Kiumars Kiani,FALSE
2010,Ohio 2,Brad Wenstrup,TRUE
2010,Ohio 2,William R. Smith,FALSE
2010,Ohio 2,Janet Everhard,FALSE
2010,Ohio 3,Joyce Beatty,TRUE
2010,Ohio 3,John Adams,FALSE
2010,Ohio 4,Jim Jordan,TRUE
2010,Ohio 4,Janet Garrett,FALSE
2010,Ohio 5,Bob Latta,TRUE
2010,Ohio 5,James L. Neu Jr.,FALSE
2010,Ohio 6,Bill Johnson,TRUE
2010,Ohio 6,Michael Lorentz,FALSE
2010,Ohio 7,Bob Gibbs,TRUE
2010,Ohio 7,Roy Rich,FALSE
2010,Ohio 7,Dan Phillip,FALSE
2010,Ohio 8,Warren Davidson,TRUE
2010,Ohio 8,Steven Fought,FALSE
2010,Ohio 8,Derrick James Hendricks,FALSE
2010,Ohio 9,Marcy Kaptur,TRUE
2010,Ohio 9,Donald Larson,FALSE
2010,Ohio 9,George Skalsky,FALSE
2010,Ohio 10,Mike Turner,TRUE
2010,Ohio 10,Robert Klepinger,FALSE
2010,Ohio 10,Tom McMasters,FALSE
2010,Ohio 10,Dave Harlow,FALSE
2010,Ohio 11,Marcia Fudge,TRUE
2010,Ohio 11,Beverly A. Goldstein,FALSE
2010,Ohio 12,Pat Tiberi,TRUE
2010,Ohio 12,Ed Albertson,FALSE
2010,Ohio 12,Joe Manchik,FALSE
2010,Ohio 12,J. Baumeister,FALSE
2010,Ohio 13,Tim Ryan,TRUE
2010,Ohio 13,Richard Morckel,FALSE
2010,Ohio 13,Calvin Hill,FALSE
2010,Ohio 14,David Joyce,TRUE
2010,Ohio 14,Michael Wager,FALSE
2010,Ohio 14,Andrew Jarvi,FALSE
2010,Ohio 15,Steve Stivers,TRUE
2010,Ohio 15,Scott Wharton,FALSE
2010,Ohio 16,Jim Renacci,TRUE
2010,Ohio 16,Keith Mundy,FALSE
2010,Oklahoma 1,Jim Bridenstine,TRUE
2010,Oklahoma 2,Markwayne Mullin,TRUE
2010,Oklahoma 2,Joshua Harris-Till,FALSE
2010,Oklahoma 3,Frank Lucas,TRUE
2010,Oklahoma 3,Frankie Robbins,FALSE
2010,Oklahoma 4,Tom Cole,TRUE
2010,Oklahoma 4,Christina Owen,FALSE
2010,Oklahoma 4,Sevier White,FALSE
2010,Oklahoma 5,Steve Russell,TRUE
2010,Oklahoma 5,Al McAffrey,FALSE
2010,Oklahoma 5,Zachary Knight,FALSE
2010,Oregon 1,Suzanne Bonamici,TRUE
2010,Oregon 1,Brian Heinrich,FALSE
2010,Oregon 1,Kyle Sheahan,FALSE
2010,Oregon 2,Greg Walden,TRUE
2010,Oregon 2,Jim Crary,FALSE
2010,Oregon 3,Earl Blumenauer,TRUE
2010,Oregon 4,Peter DeFazio,TRUE
2010,Oregon 4,Art Robinson,FALSE
2010,Oregon 4,Gil Guthrie,FALSE
2010,Oregon 4,Michael Beilstein,FALSE
2010,Oregon 5,Kurt Schrader,TRUE
2010,Oregon 5,Colm Willis,FALSE
2010,Pennsylvania 1,Bob Brady,FALSE
2010,Pennsylvania 1,Deborah Williams,FALSE
2010,Pennsylvania 2,Dwight Evans,FALSE
2010,Pennsylvania 2,James Jones,FALSE
2010,Pennsylvania 3,Mike Kelly,TRUE
2010,Pennsylvania 4,Scott Perry,TRUE
2010,Pennsylvania 4,Joshua Burkholder,FALSE
2010,Pennsylvania 5,Glenn Thompson,TRUE
2010,Pennsylvania 5,Kerith Strano Taylor,FALSE
2010,Pennsylvania 6,Ryan Costello,TRUE
2010,Pennsylvania 6,Mike Parrish,FALSE
2010,Pennsylvania 7,Pat Meehan,TRUE
2010,Pennsylvania 7,Mary Ellen Balchunis,FALSE
2010,Pennsylvania 8,Brian Fitzpatrick,FALSE
2010,Pennsylvania 8,Steve Santarsiero,FALSE
2010,Pennsylvania 9,Bill Shuster,TRUE
2010,Pennsylvania 9,Art Halvorson,FALSE
2010,Pennsylvania 10,Tom Marino,TRUE
2010,Pennsylvania 10,Mike Molesevich,FALSE
2010,Pennsylvania 11,Lou Barletta,TRUE
2010,Pennsylvania 11,Michael Marsicano,FALSE
2010,Pennsylvania 12,Keith Rothfus,TRUE
2010,Pennsylvania 12,Erin McClelland,FALSE
2010,Pennsylvania 13,Brendan Boyle,TRUE
2010,Pennsylvania 14,Mike Doyle,TRUE
2010,Pennsylvania 14,Lenny McAllister,FALSE
2010,Pennsylvania 15,Charlie Dent,TRUE
2010,Pennsylvania 15,Rick Daugherty,FALSE
2010,Pennsylvania 15,Paul Rizzo,FALSE
2010,Pennsylvania 16,Lloyd Smucker,FALSE
2010,Pennsylvania 16,Christina Hartman,FALSE
2010,Pennsylvania 16,Shawn House,FALSE
2010,Pennsylvania 17,Matt Cartwright,TRUE
2010,Pennsylvania 17,Matt Connolly,FALSE
2010,Pennsylvania 18,Tim Murphy,TRUE
2010,Rhode Island 1,David Cicilline,TRUE
2010,Rhode Island 1,H. Russell Taub,FALSE
2010,Rhode Island 2,James Langevin,TRUE
2010,Rhode Island 2,Rhue Reis,FALSE
2010,Rhode Island 2,Jeffrey Johnson,FALSE
2010,Rhode Island 2,Salvatore Caiozzo,FALSE
2010,South Carolina 1,Mark Sanford,TRUE
2010,South Carolina 1,Dimitri Cherny,FALSE
2010,South Carolina 1,Michael Crier Jr.,FALSE
2010,South Carolina 1,Albert Travison,FALSE
2010,South Carolina 2,Joe Wilson,TRUE
2010,South Carolina 2,Arik Bjorn,FALSE
2010,South Carolina 2,Eddie McCain,FALSE
2010,South Carolina 3,Jeff Duncan,TRUE
2010,South Carolina 3,Hosea Cleveland,FALSE
2010,South Carolina 4,Trey Gowdy,TRUE
2010,South Carolina 4,Chris Fedalei,FALSE
2010,South Carolina 4,Michael Chandler,FALSE
2010,South Carolina 5,Mick Mulvaney,TRUE
2010,South Carolina 5,Fran Person,FALSE
2010,South Carolina 5,Rudy Barnes Jr.,FALSE
2010,South Carolina 6,Jim Clyburn,TRUE
2010,South Carolina 6,Laura Sterling,FALSE
2010,South Carolina 6,Rich Piotrowski,FALSE
2010,South Carolina 6,Prince Mallory,FALSE
2010,South Carolina 7,Tom Rice,TRUE
2010,South Carolina 7,Mal Hyman,FALSE
2010,South Dakota at-large,Kristi Noem,TRUE
2010,South Dakota at-large,Paula Hawks,FALSE
2010,Tennessee 1,Phil Roe,TRUE
2010,Tennessee 1,Alam Bohms,FALSE
2010,Tennessee 1,Robert Franklin,FALSE
2010,Tennessee 2,Jimmy Duncan,TRUE
2010,Tennessee 2,Stuart Starr,FALSE
2010,Tennessee 3,Chuck Fleischmann,TRUE
2010,Tennessee 3,Melody Shekari,FALSE
2010,Tennessee 3,Topher Kersting,FALSE
2010,Tennessee 3,Cassandra Mitchell,FALSE
2010,Tennessee 3,Rick Tyler,FALSE
2010,Tennessee 4,Scott DesJarlais,TRUE
2010,Tennessee 4,Steven Reynolds,FALSE
2010,Tennessee 5,Jim Cooper,TRUE
2010,Tennessee 5,Stacy Ries Snyder,FALSE
2010,Tennessee 6,Diane Black,TRUE
2010,Tennessee 6,David Kent,FALSE
2010,Tennessee 6,David Ross,FALSE
2010,Tennessee 7,Marsha Blackburn,TRUE
2010,Tennessee 7,Tharon Chandler,FALSE
2010,Tennessee 7,Leonard Ladner,FALSE
2010,Tennessee 8,David Kustoff,FALSE
2010,Tennessee 8,Rickey Hobson,FALSE
2010,Tennessee 8,Shelia Godwin,FALSE
2010,Tennessee 8,James Hart,FALSE
2010,Tennessee 8,Adrian Montague,FALSE
2010,Tennessee 8,Mark Rawles,FALSE
2010,Tennessee 8,Karen Free Spirit Talley-Lane,FALSE
2010,Tennessee 9,Steve Cohen,TRUE
2010,Tennessee 9,Paul Cook,FALSE
2010,Tennessee 9,Wayne Alberson,FALSE
2010,Texas 1,Louie Gohmert,TRUE
2010,Texas 1,Shirley McKellar,FALSE
2010,Texas 1,Phil Gray,FALSE
2010,Texas 2,Ted Poe,TRUE
2010,Texas 2,Pat Bryan,FALSE
2010,Texas 2,James B. Veasaw,FALSE
